id,text,class
10894,今天 还 了 一半 ， 剩下 25000 分期 了 手续费 ， 我 的 分期 手续费 特别 高 ， Conseill 年化 13.59 了,0
10895,今天 还 了 一半 ， 剩下 25000 分期 了 ， 我 的 分期 手续费 特别 高 ， 年化 13.59 了,0
10896,反正 我 是 糟 了 ， 我 就是 负债 高 ， 也 不 多 ， 没有 小贷 。,0
10897,反正 我 是 糟 了 ， 我 就是 负债 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10898,反正 我 是 糟 了 ， 我 就是 便是 负债 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10899,反正 我 是 糟 了 ， 我 就是 负债 只是 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10900,反正 我 是 来劲 了 ， 我 就是 负债 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10901,总之 我 是 糟 了 ， 我 就是 负债 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10902,反正 我 是 糟 不 ， 我 就是 负债 高 ， 查询 也 了 多 ， 没有 小贷 。,0
10903,反正 我 是 糟 了 ， 我 就是 负债 高 ， 查询 也 不 多 ， 没有 小贷 。,0
10904,我 的 就是 网贷 逾期 给 我 一次次 的 埃唐佩县 ， 现在 降到 三千 没降 了 ， 这年 打算 销卡 了,0
10905,我 的 就是 网贷 逾期 给 我 一次次 的 降额 ， 现在 降到 三千 没降 了 ， 今年 打算 销卡 了,0
10906,我 或者说 的 就是 网贷 逾期 给 我 一次次 的 降额 ， 现在 降到 月份 三千 没降 了 ， 今年 打算 销卡 了,0
10907,我 的 就是 网贷 逾期 给 我 一次次 的 ， 现在 降到 三千 没降 了 ， 今年 打算 销卡 了,0
10908,我 的 就是 降到 逾期 给 我 一次次 的 降额 ， 现在 网贷 三千 没降 今年 ， 了 打算 销卡 了,0
10909,我 的 就是 网贷 逾期 给 我 一次次 的 降额 ， 现在 三千 没降 ， 今年 打算 销卡,0
10910,我 的 就是 网贷 逾期 给 我 连续不断 的 降额 ， 现在 降到 三千 没降 了 ， 六月份 打算 销卡 了,0
10911,我 的 就是 网贷 逾期 给 我 一次次 的 降额 ， 现在 降到 三千 没降 了 ， 今年 打算 销卡 了,0
10912,我 哭 了 ， 居然 要 这么久 ， 其他 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 全都 这么 慢,0
10913,我 哭 ， ， 居然 要 这么久 ， 其他 商业银行 都 是 了 久 开始 半年 了 第一次 搞 四大行 竟然 这么 慢,0
10914,我 哭喊 了 ， 居然 要 好多年 ， 其他 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 竟然 这么 慢,0
10915,我 哭 了 ， 居然 其他 这么久 要 ， 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 竟然 这么 慢,0
10916,我 哭 泪流满面 了 ， 居然 要 这么久 ， 没能 其他 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 竟然 这么 慢,0
10917,我 哭 了 ， 居然 要 这么久 ， 其他 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 竟然 这么 慢,0
10918,我 哭 了 ， 居然 要 这么久 ， 商业银行 都 是 半年 久 开始 ， 第一次 搞 四大行 竟然 这么 慢,0
10919,我 哭 了 ， 居然 要 这么久 ， 其他 商业银行 都 是 半年 久 开始 了 ， 第一次 搞 四大行 竟然 这么 慢,0
10920,头铁 继续 申 申 千秋 ， 下 了 20k ， 额度 还是 不错 的,1
10921,头铁 继续 迪内 千秋 ， 下 了 20k ， 额度 还是 不错 的,1
10922,头铁 再次 申 千秋 ， 下 了 20k ， 额度 还是 不错 的,1
10923,头铁 继续 申 千秋 下 ， 了 20k ， 额度 还是 不错 的,1
10924,继续 申 千秋 ， 下 了 20k 额度 还是 不错 的,1
10925,头铁 继续 申 千秋 ， 下 了 20k 下要 ， 额度 还是 不错 的,1
10926,了 继续 申 千秋 ， 下 头铁 20k ， 额度 还是 不错 的,1
10927,头铁 继续 申 千秋 ， 下 了 20k ， 额度 还是 不错 的,1
10928,我 工行 欠 八万 ， 六年 了 ， 让 还 二十一万 多 ， 由于 是 正式工 ， 把 我 薪金 卡锁 了 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10929,我 自己 工行 欠 八万 ， 六年 了 ， 现在 让 还 二十一万 立即将 建行 多 ， 由于 是 正式工 ， 把 我 薪金 卡锁 了 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10930,我 建行 欠 八万 ， 六年 了 ， 如今 让 除了 二十一万 多 ， 由于 是 正式工 ， 把 我 薪金 卡锁 了 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10931,， 卡锁 欠 八万 我 六年 了 ， 现在 让 还 二十一万 多 ， 由于 是 正式工 ， 了 我 薪金 工行 把 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10932,我 工行 欠 八万 ， 了 了 ， 现在 让 还 二十一万 ， ， 由于 我 正式工 多 把 是 薪金 卡锁 六年 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10933,我 工行 欠 八万 ， 六年 了 ， 现在 可被视为 的 让 还 二十一万 多 ， 由于 不尽 是 正式工 ， 把 我 薪金 卡锁 了 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10934,我 工行 欠 八万 ， 六年 了 ， 现在 让 还 二十一万 多 ， 由于 是 正式工 ， 把 我 薪金 卡锁 了 怎么办 ？ 有 类似 的 情况 吗,0
10935,我 工行 欠 八万 ， 六年 了 ， 现在 让 还 二十一万 多 ， 由于 是 正式工 ， 把 我 薪金 卡锁 了 ， 怎么办 ？ 有 类似 的 情况 吗 ？,0
10936,我 工资卡 也 被 锁 了 没能 ， 好 烦躁,0
10937,， 工资卡 也 被 锁 了 我 好 烦躁,0
10938,我 工资卡 也 锁 了 ， 好 烦躁,0
10939,我 工资卡 也 被 锁 了 ， 好 烦躁,0
10940,我 锁 也 被 工资卡 了 ， 好 烦躁,0
10941,我 也 锁 了 ， 好 烦躁,0
10942,我 工资卡 也 被 均遭 锁 了 ， 好 烦躁,0
10943,我 工资卡 也 被 锁 了 ， 好 烦躁,0
10944,招商银行 信用卡 动不动 就 打电话 甚至于 分期 ， 真烦,0
10945,招商银行 信用卡 动不动 就 打电话 分期 ， 真烦,0
10946,招商银行 分期 动不动 就 打电话 信用卡 ， 真烦,0
10947,招商银行 信用卡 动不动 就 打电话 分期付款 ， 真烦,0
10948,招商银行 信用卡 动不动 就 打电话 分期 ， 真烦,0
10949,招商银行 信用卡 动不动 更有甚者 就 打电话 分期 ， 真烦,0
10950,招商银行 ， 动不动 就 打电话 分期 信用卡 真烦,0
10951,招商银行 信用卡 动不动 就 打电话 分期 ， 真烦,0
10952,非常 方便 真的 ， 没 必要 ， 就算 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 手机 。,1
10953,非常 方便 ， 没 必要 ， 虽说 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 手机 。,1
10954,非常 方便 ， 没 必要 ， 还是 改了 发卡 ， 线分 就算 II 卡 ， 可以 激活 手机 。,1
10955,非常 方便 方便快捷 ， 没 必要 ， 就算 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 手机 。,1
10956,非常 方便 ， 手机 必要 ， 就算 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 没 。,1
10957,非常 方便 必要 就算 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 手机 。,1
10958,非常 方便 ， 必要 ， 就算 改了 ， 线分 II 卡 可以 激活 手机 。,1
10959,非常 方便 ， 没 必要 ， 就算 改了 发卡 ， 线分 还是 II 卡 ， 可以 激活 手机 。,1
10960,建行 没戏 了 已经 。 已然 走线 上 渺茫,0
10961,建行 没戏 了 已经 。 走线 上 振奋人心,0
10962,建行 没戏 了 已经 。 走线 上 了有 渺茫,0
10963,建行 没戏 了 已经 。 走线 上 渺茫,0
10964,建行 没戏 上 已经 。 走线 了 渺茫,0
10965,建行 没戏 了 已经 。 走线 上 渺茫,0
10966,建行 没戏 了 已经 。 延伸线 上 渺茫,0
10967,建行 没戏 了 已经 。 走线 上 渺茫,0
10968,你 都 十行 无望 了 ? ? 建行 卡 基本 卡 了,0
10969,你 都 十行 卡 了 ? ? 建行 卡 基本 无望 了,0
10970,你 都 十行 卡 了 ? ? 建行 卡 我 基本 无望 了,0
10971,你 都 了让 十行 卡 了 ? ? 建行 卡 基本 无望 了,0
10972,你 都 十行 卡 了 ? ? 建行 卡 基本 无望 了,0
10973,你 都 Juhel 卡 了 ? ? 建行 卡 基本 无望 了,0
10974,你 基本 十行 卡 了 ? ? 建行 卡 都 无望 了,0
10975,你 都 十行 卡 了 ? ? 建行 卡 基本 无望 了,0
10976,建行 第二个 ， 吧 第三个 。 你 已经 十行 有些 ， 小贱 了 难 了 ， 销 3 - 5 行再 试试 工商 。,0
10977,建行 第二个 ， 工商 十回 第三个 。 你 已经 十行 了 ， 小贱 有些 难 了 ， 销 3 - 5 行再 试试 吧 克雷姆斯兰县 。,0
10978,建行 第二个 ， 工商 第三个 。 你 十行 了 ， 小贱 有些 难 了 销 3 - 行再 试试 吧 。,0
10979,建行 第二个 ， 第三个 工商 。 销 已经 十行 了 ， 小贱 有些 难 了 ， 你 3 - 5 行再 试试 吧 。,0
10980,建行 第二个 ， 。 你 已经 十行 了 ， 小贱 有些 难 了 ， 销 5 行再 试试 吧 。,0
10981,建行 第二个 ， 工商 第九个 。 你 已经 十行 了 ， 小贱 有些 难 了 ， 销 3 - 5 行再 哈哈 吧 。,0
10982,建行 第二个 了要 ， 工商 第三个 。 你 已经 试一下 十行 了 ， 小贱 有些 难 了 ， 销 3 - 5 行再 试试 吧 。,0
10983,建行 第二个 ， 工商 第三个 。 你 已经 十行 了 ， 小贱 有些 难 了 ， 销 3 - 5 行再 试试 吧 。,0
10984,建行 很 看 行数 越早 下越 好 建行 提额 感觉 也挺,0
10985,建行 很 看 行数 越早 下越 好 感觉 提额 建行 也挺 慢,0
10986,建行 很 看 行数 越早 下越 好 建行 rou 提额 感觉 也挺 慢,0
10987,建行 很 看 行数 提额 下越 好 建行 越早 感觉 也挺 慢,0
10988,建行 很 看 行数 越难 下越 好 建行 提额 感觉 也挺 慢,0
10989,建行 很 看 行数 比不 下越 好 建行 提额 感觉 也挺 慢,0
10990,很 看 行数 越早 下越 好 建行 提额 感觉 也挺 慢,0
10991,建行 很 看 行数 越早 下越 好 建行 提额 感觉 也挺 慢,0
10992,你 有 十行 卡 。 建行 卡 基本 没救 了 。,0
10993,你 有 了 卡 。 建行 卡 基本 没救 十行 。,0
10994,你 有 十行 卡 。 农行 卡 基本 没救 了 。,0
10995,你 有 十行 卡 。 建行 卡 基本 没救 了 。,0
10996,没救 有 十行 卡 。 建行 卡 基本 你 了 。,0
10997,你 有 十行 卡 。 华夏银行 卡 基本 没救 了 。,0
10998,你 有 十行 卡 。 建行 卡 基本 没救 了 只有 。,0
10999,你 有 十行 卡 。 建行 卡 基本 没救 了 。,0
11000,工商 的 盾 太贵 ， 还 不如 邮局 20 块,0
11001,工商 的 盾 确实 是 太贵 ， 和 还 不如 邮局 20 块,0
11002,工商 的 块 确实 是 太贵 ， 还 不如 邮局 20 盾,0
11003,工商 的 盾 确实 是 太贵 ， 还 不如 邮局 20 几块,0
11004,工商 的 邮局 确实 是 太贵 ， 还 不如 盾 20 块,0
11005,不值钱 工商 的 盾 确实 是 太贵 ， 还 不如 邮局 20 块,0
11006,工商 的 盾 确实 是 太贵 ， 还 不如 菜市场 20 块,0
11007,工商 的 盾 确实 是 太贵 ， 还 不如 邮局 20 块,0
11008,能 给 你 都 不错 了 0755 基本 不 给 : L,1
11009,广东 能 给 你 甚至 不错 了 ， 0755 基本 不 给 : L,1
11010,广东 能 给 你 都 不错 了 ， 0755 基本 不 给 : L,1
11011,广东 能 给 你 都 不错 了 ， 0755 基本 肇庆 不 给 : L,1
11012,广东 能 不错 你 都 给 了 ， 0755 基本 不 给 : L,1
11013,广东 都 给 你 能 不错 了 ， 0755 基本 不 给 : L,1
11014,广东 能 给 你 都 不错 了 ， 0755 基本 不 给 : 都 L,1
11015,广东 能 给 你 都 不错 了 ， 0755 基本 不 给 : L,1
11016,浦发银行 浦惠 久久 利率 还是 甚佳 的 哦,1
11017,工行 浦惠 久久 利率 还是 不错 的 哦,1
11018,浦发银行 久久 利率 还是 不错,1
11019,浦发银行 浦惠 久久 利率 还是 的 哦,1
11020,浦发银行 浦惠 久久 利率 短期利率 还是 不错 的 哦,1
11021,利率 浦惠 久久 浦发银行 还是 不错 的 哦,1
11022,浦发银行 的 久久 利率 还是 不错 浦惠 哦,1
11023,浦发银行 浦惠 久久 利率 还是 不错 的 哦,1
11024,今天 看 进度 都 是 ， 提额 应该 很快 了,1
11025,今天 看 工作进展 都 是 ， 提额 应该 很快 了,1
11026,今天 看 进度 都 是 ， 提额 是 应该 很快 了,1
11027,那时 看 进度 都 是 ， 提额 应该 很快 了,1
11028,今天 看 提额 都 是 ， 进度 应该 很快 了,1
11029,今天 看 进度 都 是 了 提额 应该 很快 ，,1
11030,今天 看 进度 都 是 几乎 ， 提额 应该 很快 了,1
11031,今天 看 进度 都 是 ， 提额 应该 很快 了,1
11032,难道 是 工行 睡眠 达马藏县 降额 ？,0
11033,难道 是 工行 睡眠 ？ 降额 卡会,0
11034,难道 性生活 是 工行 睡眠 卡会 降额 ？,0
11035,难道 是 工行 降额 ？,0
11036,难道 是 工行 排尿 卡会 降额 ？,0
11037,难道 是 工行 睡眠 建设银行 卡会 降额 ？,0
11038,难道 是 工行 睡眠 卡会 降额 ？,0
11039,难道 是 工行 睡眠 卡会 降额 ？,0
11040,农行 炫 萌萌 白金 信用卡 应该 你 值得 拥有,1
11041,萌萌 炫 农行 白金 信用卡 你 值得 拥有,1
11042,华夏银行 炫 萌萌 白金 信用卡 你 值得 拥有,1
11043,拥有 炫 萌萌 白金 信用卡 你 值得 农行,1
11044,农行 炫 萌萌 白金 信用卡 你 值得 炫丽 拥有,1
11045,农行 炫 萌萌 白金 信用卡 你 值得 拥有,1
11046,农行 炫 萌萌 白金 手机卡 你 值得 拥有,1
11047,农行 炫 萌萌 白金 信用卡 你 值得 拥有,1
11048,华夏 不行 ， 肉测 … …,0
11049,华夏 再说 ， 肉测 过 … …,0
11050,华夏 再说 ， 肉测 过 … …,0
11051,华夏 不行 ， 肉测 过 盛世 … …,0
11052,华夏 肉测 ， 不行 过 … …,0
11053,不行 华夏 ， 肉测 过 … …,0
11054,华夏 不行 ， 肉测 过 … …,0
11055,华夏 不行 ， 肉测 过 … …,0
11056,招商 证实 不行 ，,0
11057,招商 不行 证实 ，,0
11058,没关系 招商 证实 不行 ，,0
11059,招商 聚润 证实 不行 ，,0
11060,， 证实 不行 招商,0
11061,招商 断定 不行 ，,0
11062,中联 证实 不行 ，,0
11063,招商 证实 不行 ，,0
11064,19 年 5 月 下 的 2w 的 大 白金 ， 现在 还是 特么 现在 的 2w 。 各位 彦 祖给 想想 方案 办法 。,0
11065,年 5 月 下 的 大 ， 现在 还是 特么 2w 。 彦 祖给 想想 办法 。,0
11066,年 19 年 5 斯尼胡 月 下 的 2w 的 大 白金 ， 现在 还是 特么 的 2w 。 各位 彦 祖给 想想 办法 。,0
11067,19 年 5 月 下 的 现在 彦 大 白金 ， 2w 还是 特么 的 2w 。 各位 的 祖给 想想 办法 。,0
11068,19 月初 5 月 下 的 2w 的 大 白金 ， 现在 还是 特么 的 2w 。 各位 彦 祖给 想想 办法 。,0
11069,19 年 5 月 下让 的 2w 的 大 白金 ， 现在 还是 Bazas 的 2w 。 各位 彦 祖给 想想 办法 。,0
11070,19 年 5 月 的 的 2w 2w 大 白金 ， 现在 还是 特么 的 下 。 各位 彦 祖给 想想 办法 。,0
11071,19 年 5 月 下 的 2w 的 大 白金 ， 现在 还是 特么 的 2w 。 各位 彦 祖给 想想 办法 。,0
11072,等 三倍 提吧 ， 我 也 是 3000 ， 好 无可奈何,0
11073,等 三倍 提吧 ， 我 也 是 3000 ， 好 无奈,0
11074,等 三倍 提吧 ， 我 好看 也 是 3000 ， 好 无奈,0
11075,等 三倍 提吧 ， 也 我 是 3000 ， 好 无奈,0
11076,等 三倍 提吧 ， 我 差劲 也 是 3000 ， 好 无奈,0
11077,等 三倍 提吧 ， 我 也 是 3000 ， 好 愤然,0
11078,等 我 也 是 3000 ， 好 无奈,0
11079,等 三倍 提吧 ， 我 也 是 3000 ， 好 无奈,0
11080,上 一张 已经 用 了 一年 多 了 。 。 。 一毛 一毛 不 提 ， 太 恶心 了,0
11081,上 已经 用 了 一年 多 了 。 。 。 一毛 不 提 ， 太 恶心 了,0
11082,上 一张 已经 了 一年 多 了 。 。 一毛 不 提 ， 太 恶心 了,0
11083,上 一张 已经 用 了 一年 多 了 。 。 。 ， 不 提 一毛 太 恶心 了,0
11084,上 一张 已经 用 了 一年 多 了 。 。 。 山桐子 不 提 ， 太 恶心 了,0
11085,上 两周 一张 已经 用 了 一年 多 了 。 。 。 一毛 不 提 ， 太 恶心 了,0
11086,上 一张 已经 用 恶心 一年 多 了 。 。 。 一毛 不 提 ， 太 了 了,0
11087,上 一张 已经 用 了 一年 多 了 。 。 。 一毛 不 提 ， 太 恶心 了,0
11088,没有 语言 去 。 表达 。 悲哀,0
11089,没有 语言 去 抒发 。 。 悲哀,0
11090,没有 语言 去 表达 。 。 悲哀,0
11091,没有 语言 去 表达 。 。 痛心疾首,0
11092,没有 语言 去 表达 。 。 阐明 悲哀,0
11093,没有 语言 去 表达 。 。 并无 悲哀,0
11094,没有 语言 去 表达 。 。 悲哀,0
11095,没有 语言 去 表达 。 。 悲哀,0
11096,你 没有 啊 ， 丢 就是 周六 收到 其他 地方 手机号 打 来说 叫 我 还 钱 ， 不 还 就 起诉 了,0
11097,没有 啊 ， 就是 周六 收到 其他 地方 手机号 我 来说 还 打 还 钱 ， 不 叫 就 起诉 了,0
11098,没有 啊 ， 就是 每周六 收到 其他 地方 手机号 打 来说 叫 我 还 钱 ， 不 还 就 起诉 了,0
11099,没有 了有 啊 ， 就是 周六 收到 其他 地方 手机号 打 来说 叫 我 星期五 还 钱 ， 不 还 就 起诉 了,0
11100,没有 ， 就是 周六 收到 其他 地方 手机号 打 来说 叫 我 还 钱 ， 不 还 起诉,0
11101,没有 啊 ， 就是 周六 收到 其他 地方 还 打 来说 叫 手机号 我 钱 ， 不 还 就 起诉 了,0
11102,无 啊 ， 就是 星期四 收到 其他 地方 手机号 打 来说 叫 我 还 钱 ， 不 还 就 起诉 了,0
11103,没有 啊 ， 就是 周六 收到 其他 地方 手机号 打 来说 叫 我 还 钱 ， 不 还 就 起诉 了,0
11104,额 啊 ? 这 ? ? 和 ? 协商 没 差别 ? 没 我 打算 试试 信访 ? ? 管用 的话 告诉 你 ， 好心 累 ?,0
11105,额 ? ? 这 ? ? 和 没 没 差别 ? 我 打算 试试 信访 ? ? 的话 告诉 你 ， 好心 累 啊,0
11106,额 ? ? 这 没人 ? ? 和 没 协商 没 差别 ? ? 我 打算 试试 信访 ? ? 管用 的话 告诉 不了 你 ， 好心 累 啊,0
